"ACCNTNMB","TARGDOL","TARGRESP"
7833051,0,0
7836869,0,0
7837581,0,0
7840035,0,0
7840710,0,0
7843446,0,0
7844225,0,0
7844951,5,1
7845793,10,1
7847395,0,0
7848163,0,0
7848896,0,0
7851436,0,0
7852120,0,0
7853882,0,0
7855651,0,0
7856338,0,0
7857164,3,1
7860432,0,0
7863624,0,0
7867754,5,1
7868606,0,0
7869531,0,0
7871729,0,0
7872451,5,1
7873185,0,0
7875086,5,1
7876769,0,0
7883692,0,0
7884551,0,0
7885439,0,0
7888231,0,0
7891575,0,0
7892220,0,0
7894906,0,0
7895507,0,0
7897780,0,0
7929474,0,0
7930075,0,0
7933163,0,0
7936183,0,0
7936790,0,0
7938762,10,1
7939438,0,0
7949240,0,0
7952350,2,1
7953117,0,0
7953879,0,0
7956846,15,1
7958268,0,0
7966033,0,0
7968337,0,0
7969041,0,0
7969621,20,1
7971042,0,0
7971628,0,0
7973479,0,0
7975734,0,0
7976360,0,0
7977305,0,0
7979644,0,0
7980491,0,0
7982132,0,0
7984065,10,1
7985054,20,2
7991239,5,1
7992036,1,1
7993462,0,0
7994862,0,0
7996070,15,1
7997970,0,0
7998764,0,0
8001398,0,0
8002674,0,0
8003234,0,0
8004613,0,0
8005910,0,0
8006543,0,0
8008864,0,0
8009598,10,1
8012844,0,0
8014525,0,0
8015814,5,1
8016454,0,0
8017884,0,0
8018548,0,0
8019159,10,1
8026160,0,0
8026941,0,0
8029145,0,0
8030030,0,0
8032300,0,0
8033026,0,0
8033795,0,0
8034400,10,1
8037222,0,0
8037900,0,0
8039910,10,1
8041171,0,0
8042750,0,0
8043699,0,0
8044452,0,0
8045295,0,0
8046999,0,0
8048536,0,0
8050673,0,0
8051218,0,0
8055542,0,0
8056649,0,0
8057236,0,0
8057911,0,0
8059854,0,0
8061881,0,0
8063172,10,1
8063849,10,1
8064629,0,0
8065537,0,0
8068222,0,0
8068975,0,0
8070765,0,0
8072030,0,0
8073248,10,1
8073992,0,0
8076848,10,1
8077396,0,0
8079246,0,0
8079792,0,0
8083612,0,0
8088081,5,1
8089375,0,0
8090493,0,0
8093362,0,0
8093936,0,0
8095344,0,0
8096234,0,0
8097858,0,0
8099506,0,0
8101197,0,0
8102577,2,1
8108576,0,0
8109099,0,0
8109703,0,0
8115717,0,0
8116275,0,0
8116744,10,1
8117279,5,1
8118485,0,0
8119545,0,0
8121777,0,0
8123152,0,0
8125740,0,0
8126357,0,0
8129291,0,0
8134304,0,0
8134990,10,1
8135672,0,0
8136834,5,1
8138259,0,0
8140981,10,1
8141568,0,0
8142822,0,0
8144004,0,0
8146688,0,0
8147859,0,0
8149193,0,0
8149845,0,0
8150941,3,1
8151975,0,0
8152720,0,0
8153276,0,0
8155590,0,0
8156149,0,0
8157998,10,1
8158502,0,0
8161404,10,1
8162571,0,0
8164213,0,0
8164768,0,0
8165388,5,1
8166374,0,0
8166942,0,0
8170076,0,0
8170685,0,0
8171362,5,1
8172493,0,0
8174383,0,0
8176648,10,1
8177147,0,0
8178231,0,0
8180099,0,0
8181488,0,0
8182213,5,1
8182766,0,0
8190674,0,0
8193057,0,0
8194171,0,0
8198245,5,1
8199157,0,0
8199787,0,0
8202219,0,0
8202941,10,1
8203586,0,0
8205512,0,0
8206748,0,0
8206804,0,0
8208445,0,0
8210341,0,0
8211928,0,0
8214258,3,1
8215922,0,0
8220096,0,0
8221485,0,0
8227387,0,0
8228061,25,1
8228745,0,0
8231965,0,0
8234705,0,0
8236143,0,0
8244422,0,0
8247983,0,0
8248701,0,0
8252679,0,0
8254958,0,0
8255629,0,0
8261492,0,0
8265037,10,1
8268236,0,0
8270245,0,0
8271374,0,0
8273837,0,0
8279794,0,0
8282028,0,0
8284408,0,0
8285633,0,0
8286220,0,0
8296031,0,0
8299088,0,0
8301189,0,0
8302924,10,1
8304992,0,0
8305524,5,1
8307752,0,0
8308308,0,0
8311818,15,1
8313482,5,1
8314605,0,0
8315145,0,0
8316764,0,0
8317322,20,1
8317795,0,0
8318986,0,0
8320909,5,1
8322106,2,1
8325508,0,0
8326106,0,0
8327312,5,1
8328467,0,0
8329728,5,1
8330437,0,0
8332648,0,0
8333176,10,1
8333654,0,0
8334620,5,1
8335131,5,1
8336293,0,0
8337232,0,0
8340293,0,0
8342048,0,0
8344490,0,0
8345115,0,0
8346961,0,0
8351077,0,0
8352161,10,1
8355712,0,0
8359409,0,0
8359854,0,0
8360821,0,0
8362245,0,0
8363003,0,0
8364480,0,0
8369176,0,0
8370215,0,0
8373068,0,0
8373532,0,0
8375293,0,0
8375857,0,0
8405625,0,0
8407440,0,0
8407991,0,0
8408631,0,0
8409170,0,0
8413112,0,0
8414145,0,0
8414758,0,0
8415888,0,0
8417001,0,0
8418697,0,0
8419178,0,0
8419711,0,0
8421350,0,0
8421930,0,0
8425188,0,0
8431544,10,1
8432192,0,0
8433053,0,0
8438263,0,0
8439011,0,0
8440317,0,0
8442334,0,0
8446221,0,0
8446937,0,0
8451443,0,0
8451993,0,0
8452458,0,0
8453179,0,0
8456291,0,0
8457174,0,0
8459219,0,0
8461900,10,1
8463334,0,0
8464422,0,0
8466119,0,0
8469259,20,1
8469871,5,1
8472718,0,0
8473334,0,0
8473662,0,0
8474976,0,0
8475627,0,0
8476241,0,0
8476843,0,0
8478147,0,0
8481231,0,0
8482501,0,0
8483290,5,1
8486055,0,0
8488716,0,0
8489309,0,0
8490573,0,0
8495470,0,0
8496256,0,0
8497579,0,0
8499739,0,0
8500503,0,0
8503591,5,1
8504375,0,0
8505106,0,0
8509006,0,0
8511812,10,1
8512466,0,0
8514568,5,1
8518481,0,0
8522231,0,0
8524796,0,0
8528630,25,1
8529155,0,0
8530911,0,0
8531646,0,0
8539642,0,0
8542647,0,0
8543498,0,0
8546698,10,1
8547250,0,0
8547720,20,1
8548895,0,0
8549618,0,0
8550904,0,0
8552090,0,0
8552747,0,0
8556304,0,0
8557027,0,0
8558981,0,0
8559624,0,0
8563416,0,0
8565986,0,0
8566881,0,0
8567642,0,0
8569973,0,0
8570618,0,0
8571324,0,0
8572521,0,0
8573273,0,0
8575169,2,1
8577241,60,1
8578051,25,1
8580982,0,0
8581656,0,0
8582118,0,0
8584469,5,1
8588767,0,0
8591654,0,0
8594483,0,0
8595617,0,0
8597390,0,0
8598744,0,0
8599447,5,1
8600252,0,0
8600815,2,1
8601838,15,1
8602998,10,1
8604964,0,0
8605637,0,0
8609059,0,0
8609833,3,1
8610596,10,1
8612907,0,0
8613632,0,0
8623358,0,0
8624459,0,0
8626629,0,0
8627398,5,1
8628143,0,0
8629615,0,0
8630342,10,1
8631778,0,0
8635403,0,0
8636273,5,1
8637753,0,0
8641042,5,1
8643261,0,0
8645945,0,0
8646565,0,0
8647020,0,0
8648187,0,0
8648847,0,0
8649616,0,0
8651860,5,1
8652990,0,0
8653590,0,0
8655109,0,0
8657113,15,1
8658242,0,0
8658683,0,0
8659830,0,0
8663685,0,0
8664987,0,0
8667600,5,1
8668343,0,0
8670469,0,0
8671101,0,0
8672415,0,0
8674330,0,0
8676447,10,1
8677194,0,0
8679838,0,0
8682431,0,0
8683152,0,0
8684003,0,0
8686943,0,0
8689945,0,0
8693372,5,1
8695579,0,0
8699770,0,0
8700920,7,1
8704080,0,0
8704783,15,1
8705408,5,1
8708474,0,0
8711163,0,0
8711678,0,0
8714285,0,0
8714925,0,0
8715888,0,0
8718125,0,0
8722192,0,0
8722739,0,0
8723380,7,1
8725497,0,0
8727393,0,0
8728617,0,0
8729801,0,0
8730485,5,1
8732313,0,0
8734134,0,0
8735790,8,1
8736872,5,1
8737354,35,1
8737924,6,1
8738599,0,0
8741534,0,0
8742810,0,0
8744130,0,0
8744709,0,0
8748113,0,0
8749063,0,0
8750216,1500,1
8752140,0,0
8752827,10,1
8754097,0,0
8757153,0,0
8758238,0,0
8760055,0,0
8764759,0,0
8765477,0,0
8768734,5,1
8769426,0,0
8769431,0,0
8770123,10,1
8770873,0,0
8777166,0,0
8777909,10,1
8779751,0,0
8780327,0,0
8780963,0,0
8783166,0,0
8784573,3,1
8786618,0,0
8787204,0,0
8787728,0,0
8788923,0,0
8790295,0,0
8792690,0,0
8793320,10,1
8794878,0,0
8797300,0,0
8797974,0,0
8798677,0,0
8799403,0,0
8800748,0,0
8802177,0,0
8802731,0,0
8806781,0,0
8807304,0,0
8807846,10,1
8808442,0,0
8809645,0,0
8810878,10,1
8813292,0,0
8813921,0,0
8814955,0,0
8816628,0,0
8817968,0,0
8820906,0,0
8821475,0,0
8822495,0,0
8828218,0,0
8828792,0,0
8829357,0,0
8830505,5,1
8831766,0,0
8833399,0,0
8836270,0,0
8839509,0,0
8840132,0,0
8841365,0,0
8843379,0,0
8844496,0,0
8845800,0,0
8846429,0,0
8847157,0,0
8848902,15,1
8849363,0,0
8849803,10,1
8850275,0,0
8851432,0,0
8852981,0,0
8856618,0,0
8859521,0,0
8863325,0,0
8864019,0,0
8866747,0,0
8868102,0,0
8869933,0,0
8873703,0,0
8874652,0,0
8878761,0,0
8879363,0,0
8881431,0,0
8882130,0,0
8884160,0,0
8886100,10,1
8887794,0,0
8890436,0,0
8891246,0,0
8892684,0,0
8893784,0,0
8895902,0,0
8899079,0,0
8901194,0,0
8901733,5,1
8905446,0,0
8906934,0,0
8907693,5,1
8908468,0,0
8910955,10,1
8911653,0,0
8912298,0,0
8913149,25,1
8914653,0,0
8916714,0,0
8918182,0,0
8919768,10,1
8922785,10,1
8928322,0,0
8929422,0,0
8931961,0,0
8932631,0,0
8935166,6,1
8935664,0,0
8936351,5,1
8937032,0,0
8938025,0,0
8939103,0,0
8939609,0,0
8941393,0,0
8942077,0,0
8942731,0,0
8943792,0,0
8944293,0,0
8947877,0,0
8948629,0,0
8949608,0,0
8950115,0,0
8951168,0,0
8952319,0,0
8952801,10,1
8953864,0,0
8954835,0,0
8955845,100,1
8957435,0,0
8958508,0,0
8959052,0,0
8960355,0,0
8960965,0,0
8962323,5,1
8963811,0,0
8966651,0,0
8967191,0,0
8969194,0,0
8970335,0,0
8971105,10,1
8975380,50,1
8976010,25,1
8978357,0,0
8979187,0,0
8980210,0,0
8981425,0,0
8982243,15,1
8983616,0,0
8986226,0,0
8988168,5,1
8988185,0,0
8988678,0,0
8989557,0,0
8991542,5,1
8992134,0,0
8993155,0,0
8994380,10,1
8994924,0,0
8997161,0,0
8997735,0,0
8998709,0,0
8999107,0,0
9000122,0,0
9001225,10,1
9002725,0,0
9003742,20,1
9004339,0,0
9006879,0,0
9007459,0,0
9008121,5,1
9008710,10,1
9010467,0,0
9011098,0,0
9011626,0,0
9013626,0,0
9014835,0,0
9015933,0,0
9016836,0,0
9018520,10,1
9019017,0,0
9019499,0,0
9019989,0,0
9021076,0,0
9022121,0,0
9024167,0,0
9024697,0,0
9025707,0,0
9026782,0,0
9027214,0,0
9027760,0,0
9030729,0,0
9034790,0,0
9035510,0,0
9036168,0,0
9037960,1,1
9038622,0,0
9039261,0,0
9040817,0,0
9041345,0,0
9043431,0,0
9043954,0,0
9047540,0,0
9048025,0,0
9048664,10,1
9049665,15,1
9050703,10,1
9053058,5,1
9053724,0,0
9054267,5,1
9055401,0,0
9056044,25,1
9056630,0,0
9057078,10,1
9058226,0,0
9058671,5,1
9059078,10,1
9059622,0,0
9061640,20,1
9063905,0,0
9064787,0,0
9067111,20,1
9067516,0,0
9067975,0,0
9069411,0,0
9069862,0,0
9070927,0,0
9072491,0,0
9073025,0,0
9074772,0,0
9075151,0,0
9075507,0,0
9076869,0,0
9077857,0,0
9078387,5,1
9080251,0,0
9080667,5,1
9081049,3,1
9084257,0,0
9084710,0,0
9085244,0,0
9085857,0,0
9086759,0,0
9087765,15,1
9088171,0,0
9089739,0,0
9090053,10,1
9090486,15,1
9090958,0,0
9091751,0,0
9092129,0,0
9092523,0,0
9092993,0,0
9093729,0,0
9094152,0,0
9094596,0,0
9095035,0,0
9095856,5,1
9096567,0,0
9096978,0,0
9098235,5,1
9098584,0,0
9098944,0,0
9100058,0,0
9100461,10,1
9100833,5,1
9101726,0,0
9102188,0,0
9102542,7,1
9103090,0,0
9105128,0,0
9105574,10,1
9106420,0,0
9106929,0,0
9107433,0,0
9107951,0,0
9108663,8,1
9109041,0,0
9109497,0,0
9110076,0,0
9111137,15,1
9112341,3,1
9112801,0,0
9113871,0,0
9117643,0,0
9121053,5,1
9123096,0,0
9124271,0,0
9126172,5,1
9127474,0,0
9129595,0,0
9130294,0,0
9130844,0,0
9131393,7,1
9133514,0,0
9134353,5,1
9135084,0,0
9136533,20,2
9137439,0,0
9140624,0,0
9142045,0,0
9142664,2,1
9143964,0,0
9145450,0,0
9146175,0,0
9147699,20,1
9148964,3,1
9155195,0,0
9155882,0,0
9156536,0,0
9158100,5,1
9158735,0,0
9159953,0,0
9162196,0,0
9164098,0,0
9164946,0,0
9166552,0,0
9168112,0,0
9168960,6,1
9170569,10,1
9172121,0,0
9173206,0,0
9176335,0,0
9179600,0,0
9182271,10,1
9183401,0,0
9184345,0,0
9184978,20,1
9186953,0,0
9187578,0,0
9188102,0,0
9189834,0,0
9190331,0,0
9193071,0,0
9193699,0,0
9196152,0,0
9197259,0,0
9198996,0,0
9199652,0,0
9201281,0,0
9203170,0,0
9205197,0,0
9206460,0,0
9207647,0,0
9208201,0,0
9210661,0,0
9211293,0,0
9212898,0,0
9214352,10,1
9215045,0,0
9215778,0,0
9216551,0,0
9220367,0,0
9224096,0,0
9225644,0,0
9226350,0,0
9227305,0,0
9229809,5,1
9231705,0,0
9233882,0,0
9237774,0,0
9239196,0,0
9241016,0,0
9244610,0,0
9245303,0,0
9246180,0,0
9248177,0,0
9249347,0,0
9250426,0,0
9251093,0,0
9252659,0,0
9253744,0,0
9254240,0,0
9254714,10,1
9258532,0,0
9261092,5,1
9265308,0,0
9267082,0,0
9268577,0,0
9270003,0,0
9270879,0,0
9274328,10,1
9275900,0,0
9278031,10,1
9280186,0,0
9282235,0,0
9284859,0,0
9285591,0,0
9291290,10,1
9292384,0,0
9294685,3,1
9295182,0,0
9297146,0,0
9297724,0,0
9298709,0,0
9300210,0,0
9300689,0,0
9302046,0,0
9302992,0,0
9303549,0,0
9305497,0,0
9305964,0,0
9307558,0,0
9308160,0,0
9308708,0,0
9309921,0,0
9310850,0,0
9312222,5,1
9312827,0,0
9314194,0,0
9315491,10,1
9316843,0,0
9317825,0,0
9318836,0,0
9320179,5,1
9322033,10,1
9322635,0,0
9323219,0,0
9323828,0,0
9325009,3,1
9325535,0,0
9326060,0,0
9328565,0,0
9329039,0,0
9329530,0,0
9330653,0,0
9331836,0,0
9332330,5,1
9333545,0,0
9334646,25,1
9335406,0,0
9336913,0,0
9338942,0,0
9340987,0,0
9341685,0,0
9342444,0,0
9343534,0,0
9343954,10,1
9344937,10,1
9346129,0,0
9347255,0,0
9349102,5,1
9350203,0,0
9350710,0,0
9352416,15,1
9355765,0,0
9356245,5,1
9357737,0,0
9358530,0,0
9359949,0,0
9360414,5,1
9362138,0,0
9363440,0,0
9364038,0,0
9365079,0,0
9365735,3,1
9366286,0,0
9368291,3,1
9369005,0,0
9369631,0,0
9370228,0,0
9371489,0,0
9372146,0,0
9373541,0,0
9374795,10,1
9375349,10,1
9376659,5,1
9377919,0,0
9380078,0,0
9381956,0,0
9386509,0,0
9387044,0,0
9388687,0,0
9389818,0,0
9391687,0,0
9392307,10,1
9393030,25,1
9395737,0,0
9396315,0,0
9397663,0,0
9398378,0,0
9399605,0,0
9400258,10,1
9400541,0,0
9401148,0,0
9401725,0,0
9403359,0,0
9403864,5,1
9407611,0,0
9408864,0,0
9410086,0,0
9411639,2,1
9412706,0,0
9413310,0,0
9414509,0,0
9418097,0,0
9419248,0,0
9421007,0,0
9421552,6,1
9422771,0,0
9424503,3,1
9425028,0,0
9425589,5,1
9426770,0,0
9428078,0,0
9428562,0,0
9430152,0,0
9430873,0,0
9431520,0,0
9434168,0,0
9436899,0,0
9438242,0,0
9443239,25,1
9443830,0,0
9444906,0,0
9446202,0,0
9447625,0,0
9449984,0,0
9452041,0,0
9453373,0,0
9455649,0,0
9456234,0,0
9457713,0,0
9459232,25,1
9462577,0,0
9463152,10,1
9463673,0,0
9465673,0,0
9466776,0,0
9467326,0,0
9469256,0,0
9472583,0,0
9473284,0,0
9474109,5,1
9476165,0,0
9478924,0,0
9479663,0,0
9480302,0,0
9482504,0,0
9483963,15,1
9484810,0,0
9486079,25,1
9487870,15,1
9489071,0,0
9489706,0,0
9490329,0,0
9491012,0,0
9492681,0,0
9493361,10,1
9495656,5,1
9496257,0,0
9496975,0,0
9499021,0,0
9499570,0,0
9502634,5,1
9503799,0,0
9505470,10,1
9506142,10,1
9509602,0,0
9510981,0,0
9512506,0,0
9513885,0,0
9517303,0,0
9518149,0,0
9519048,0,0
9520579,0,0
9521258,0,0
9521883,0,0
9522612,0,0
9522711,0,0
9523915,0,0
9524677,0,0
9525278,0,0
9526124,0,0
9527498,0,0
9528190,0,0
9528853,10,1
9529486,10,1
9531038,50,1
9531682,0,0
9533119,0,0
9534861,0,0
9535485,0,0
9540226,10,1
9540868,0,0
9543101,0,0
9546206,5,1
9548430,0,0
9549016,10,1
9550145,0,0
9553063,0,0
9553572,10,1
9554945,0,0
9557037,3,1
9557620,0,0
9559859,0,0
9561776,0,0
9563121,0,0
9564957,0,0
9565551,10,1
9566707,0,0
9567888,0,0
9569739,0,0
9571028,0,0
9574609,0,0
9575516,0,0
9576205,10,1
9577651,5,1
9578082,0,0
9579102,0,0
9580614,0,0
9581773,0,0
9582894,0,0
9584545,0,0
9585521,0,0
9586031,0,0
9587170,0,0
9589329,0,0
9592294,0,0
9592861,0,0
9593943,5,1
9594614,0,0
9595231,5,1
9595910,0,0
9597130,0,0
9599904,0,0
9600353,2,1
9600918,0,0
9601636,0,0
9602818,0,0
9602962,0,0
9605629,0,0
9606083,0,0
9610387,2,1
9611507,0,0
9611944,3,1
9612445,0,0
9615170,0,0
9615686,10,1
9617247,0,0
9617703,0,0
9619332,0,0
9619806,0,0
9620216,5,1
9620682,0,0
9621833,5,1
9622274,0,0
9622873,0,0
9624151,0,0
9625254,5,1
9625880,0,0
9626527,0,0
9628657,0,0
9629143,0,0
9629612,0,0
9630771,0,0
9632334,0,0
9633840,0,0
9634407,0,0
9635049,0,0
9636124,0,0
9636601,0,0
9637235,0,0
9637809,0,0
9640330,3,1
9641349,0,0
9642775,10,1
9643707,0,0
9644762,0,0
9645305,5,1
9646912,100,1
9648153,0,0
9649136,0,0
9649778,0,0
9650322,0,0
9652575,0,0
9653064,0,0
9653546,10,1
9654845,0,0
9655402,0,0
9656012,0,0
9658011,0,0
9658593,0,0
9659675,0,0
9660611,20,1
9661845,0,0
9663427,0,0
9664374,0,0
9665391,10,1
9666359,50,1
9666926,0,0
9668051,5,1
9669587,0,0
9670459,0,0
9670958,0,0
9671584,10,1
9672232,0,0
9673412,0,0
9676029,0,0
9676408,0,0
9676943,0,0
9677426,0,0
9679590,30,1
9681211,0,0
9681687,0,0
9682207,10,1
9682674,5,1
9684400,0,0
9684935,0,0
9685423,0,0
9686408,0,0
9687506,0,0
9689184,0,0
9689719,0,0
9690282,10,1
9690731,0,0
9692316,0,0
9692791,0,0
9694807,0,0
9695358,0,0
9697528,0,0
9698375,0,0
9700058,0,0
9700532,0,0
9701966,0,0
9702417,0,0
9705530,10,1
9707844,0,0
9708373,0,0
9710605,0,0
9711126,0,0
9711657,15,1
9713175,0,0
9714224,2,1
9715429,0,0
9717025,0,0
9718121,0,0
9718771,0,0
9719411,5,1
9721072,10,1
9721606,0,0
9722617,0,0
9724076,0,0
9726404,9,1
9726988,0,0
9728595,0,0
9730156,0,0
9731653,0,0
9732100,0,0
9732543,5,1
9733563,0,0
9734137,5,1
9736381,10,1
9737491,0,0
9737928,0,0
9739702,5,1
9743291,0,0
9743972,0,0
9745508,0,0
9750516,0,0
9751128,0,0
9753937,0,0
9754589,0,0
9755274,1,1
9756510,0,0
9757785,0,0
9758409,5,1
9759559,0,0
9761602,0,0
9762464,0,0
9764291,0,0
9765517,0,0
9767338,0,0
9768036,0,0
9771370,0,0
9772012,0,0
9773877,0,0
9776669,0,0
9777202,5,1
9778056,3,1
9778727,0,0
9779872,0,0
9780550,0,0
9781709,7,1
9782996,0,0
9783704,0,0
9784256,15,1
9784853,3,1
9786150,2,1
9788225,0,0
9791127,0,0
9791948,0,0
9793372,0,0
9793927,0,0
9794510,0,0
9795410,25,1
9796874,0,0
9797369,10,1
9798871,0,0
9799732,0,0
9800602,0,0
9801099,0,0
9802242,0,0
9803227,0,0
9803809,25,1
9804313,0,0
9804863,5,1
9805947,0,0
9807019,0,0
9807628,5,1
9809301,0,0
9810472,5,1
9811583,0,0
9812236,0,0
9813330,0,0
9814188,10,1
9815098,0,0
9817545,0,0
9818165,10,1
9819148,0,0
9820345,0,0
9820785,0,0
9821954,10,1
9823101,0,0
9823733,0,0
9828184,0,0
9828780,0,0
9829311,0,0
9829788,5,1
9832103,0,0
9834594,10,1
9837992,0,0
9839699,5,1
9840445,0,0
9841147,0,0
9841812,5,1
9843277,20,1
9843852,0,0
9846862,5,1
9847825,0,0
9848180,0,0
9849261,0,0
9852380,5,1
9853512,0,0
9854485,25,1
9855580,0,0
9857127,0,0
9857569,10,1
9858610,0,0
9859669,0,0
9860188,0,0
9861192,0,0
9862267,5,1
9865967,0,0
9871929,5,1
9872344,0,0
9872805,5,1
9876432,0,0
9877327,0,0
9877924,10,1
9878474,0,0
9881849,0,0
9882375,3,1
9883820,0,0
9884566,5,1
9885138,0,0
9885604,0,0
9886943,15,1
9887902,0,0
9889515,0,0
9890674,10,1
9891549,0,0
9892074,0,0
9892505,0,0
9893075,0,0
9894964,0,0
9895092,0,0
9895393,10,1
9896243,0,0
9896716,3,1
9897160,0,0
9897608,0,0
9898928,0,0
9899848,0,0
9900766,20,1
9901259,0,0
9902429,0,0
9903994,0,0
9904418,5,1
9905006,0,0
9905522,0,0
9906453,0,0
9906866,0,0
9907290,10,1
9907803,0,0
9909359,0,0
9911779,0,0
9912371,0,0
9913627,0,0
9914776,0,0
9915323,10,1
9917553,10,1
9919287,0,0
9920823,0,0
9922062,5,1
9922906,0,0
9925981,0,0
9927321,0,0
9929388,0,0
9931373,0,0
9931931,0,0
9932556,0,0
9933825,0,0
9934372,0,0
9935061,0,0
9935741,0,0
9936841,0,0
9937313,0,0
9938005,0,0
9939914,0,0
9940392,10,1
9940956,0,0
9941518,2,1
9942803,20,1
9946249,0,0
9947138,5,1
9948011,0,0
9948948,0,0
9949497,10,1
9951039,0,0
9951498,0,0
9953017,0,0
9953463,0,0
9954398,0,0
9956368,15,1
9956928,0,0
9958366,0,0
9958845,20,1
9959316,0,0
9962180,15,1
9963253,0,0
9963760,0,0
9964362,0,0
9964992,0,0
9967396,0,0
9968336,0,0
9968852,10,1
9969229,0,0
9969679,0,0
9970806,15,1
9971347,0,0
9972537,0,0
9974780,0,0
9975209,0,0
9976005,0,0
9977488,0,0
9978819,0,0
9981156,5,1
9982175,0,0
9983686,0,0
9984186,0,0
9985990,0,0
9986451,0,0
9987013,0,0
9987506,0,0
9988649,0,0
9989285,0,0
9990296,0,0
9992028,0,0
9994010,0,0
9994507,0,0
9995014,20,1
9996496,0,0
9996953,0,0
9997375,0,0
9997791,3,1
9998744,0,0
9999194,10,1
10000245,4,1
10001790,0,0
10002370,0,0
10002866,15,1
10003906,0,0
10004321,0,0
10005270,0,0
10006230,0,0
10006693,0,0
10007157,0,0
10008640,0,0
10009625,0,0
10010143,0,0
10010977,0,0
10011754,0,0
10012168,0,0
10013072,0,0
10013556,0,0
10014010,5,1
10014439,0,0
10015281,0,0
10016244,20,1
10018499,0,0
10018925,0,0
10019500,0,0
10020506,0,0
10021115,0,0
10021677,10,1
10022597,0,0
10023523,0,0
10024050,0,0
10028409,0,0
10028941,0,0
10030891,0,0
10031329,10,1
10031938,0,0
10033137,0,0
10034415,0,0
10035049,0,0
10036087,0,0
10036545,0,0
10037200,0,0
10037740,0,0
10039060,15,1
10040455,3,1
10041127,0,0
10043631,0,0
10044224,0,0
10045672,0,0
10047438,0,0
10050013,0,0
10051706,5,1
10052330,0,0
10052994,5,1
10054675,0,0
10055259,0,0
10055844,0,0
10056299,5,1
10057172,0,0
10060280,0,0
10061676,0,0
10062356,5,1
10063581,10,1
10064150,0,0
10064760,0,0
10066739,0,0
10070095,0,0
10070475,0,0
10071470,0,0
10073650,0,0
10074544,10,1
10075801,3,1
10077216,10,1
10078727,15,1
10081226,0,0
10081884,0,0
10082433,0,0
10082873,0,0
10085454,3,1
10086662,5,1
10087859,0,0
10089985,0,0
10090610,0,0
10091091,0,0
10093302,0,0
10094083,0,0
10094789,0,0
10097488,0,0
10098013,0,0
10102217,0,0
10102908,0,0
10105848,0,0
10106550,10,1
10107775,0,0
10112441,0,0
10113808,10,1
10115841,0,0
10118753,5,1
10120175,0,0
10121822,0,0
10125265,0,0
10126114,0,0
10126784,4,1
10130558,0,0
10131268,0,0
10133919,10,1
10136389,0,0
10136805,0,0
10137909,10,1
10138377,10,1
10138963,0,0
10139521,0,0
10139917,0,0
10140565,0,0
10141174,0,0
10142181,0,0
10143530,5,1
10144265,0,0
10144912,3,1
10145330,10,1
10146598,0,0
10148168,0,0
10149921,0,0
10150472,0,0
10151085,0,0
10152919,0,0
10154022,0,0
10155150,0,0
10156124,0,0
10156804,0,0
10158280,0,0
10158914,0,0
10159522,0,0
10160221,0,0
10161297,0,0
10161903,0,0
10163099,0,0
10164476,0,0
10165141,0,0
10165670,5,1
10166365,20,1
10167796,5,1
10168326,0,0
10168974,0,0
10169611,0,0
10171880,0,0
10172417,0,0
10172913,0,0
10174257,0,0
10177344,0,0
10178138,0,0
10178918,5,1
10179760,0,0
10181222,10,1
10183370,0,0
10185167,0,0
10185554,0,0
10187560,0,0
10187994,10,1
10188618,5,1
10190311,0,0
10191463,0,0
10192775,15,1
10193766,0,0
10195285,5,1
10195823,5,1
10197036,0,0
10198372,0,0
10198859,0,0
10199963,0,0
10200851,0,0
10201347,0,0
10202334,5,1
10203265,0,0
10203723,0,0
10204729,0,0
10206274,0,0
10206748,2,1
10208447,0,0
10209513,0,0
10211528,0,0
10212168,5,1
10212803,0,0
10213892,5,1
10214452,0,0
10214966,0,0
10215541,0,0
10216602,0,0
10217166,5,1
10218954,0,0
10220077,10,1
10221135,0,0
10221588,0,0
10222420,0,0
10223396,3,1
10224926,0,0
10225453,0,0
10226080,10,1
10228454,5,1
10228985,0,0
10229547,0,0
10231884,0,0
10233932,0,0
10234453,0,0
10235183,0,0
10235715,0,0
10237439,0,0
10237985,0,0
10238536,0,0
10240108,5,1
10241278,0,0
10242371,0,0
10242978,5,1
10246127,10,1
10246788,0,0
10248631,0,0
10249233,5,1
10250277,0,0
10251890,0,0
10252445,0,0
10255651,0,0
10257556,0,0
10258175,0,0
10261723,0,0
10262839,0,0
10263551,0,0
10264163,0,0
10264739,0,0
10265842,0,0
10266357,0,0
10267662,0,0
10270456,0,0
10272719,0,0
10273899,10,1
10274451,0,0
10275616,0,0
10276692,0,0
10278717,0,0
10280103,0,0
10280695,15,1
10281407,0,0
10282047,0,0
10283293,0,0
10283881,0,0
10286137,20,1
10287815,0,0
10290009,10,1
10290600,0,0
10292269,0,0
10294594,0,0
10295089,0,0
10296013,0,0
10296497,0,0
10296967,50,1
10298803,0,0
10299348,5,1
10299815,5,1
10301955,0,0
10302327,0,0
10303234,0,0
10303795,0,0
10304931,0,0
10306728,0,0
10307272,0,0
10307737,0,0
10310484,10,1
10312000,15,1
10314094,0,0
10314482,0,0
10315003,0,0
10316574,3,1
10317515,5,1
10319479,10,1
10320638,5,1
10322325,0,0
10324172,10,1
10325254,0,0
10326288,0,0
